system,dataset,qid,question,retrieval_time_s,generation_time_s,total_time_s,num_chunks,context_length,retrieve_k,ok,error
plaintext,Null,44,"What is the total cost of the air conditioner installation, including labor and materials, if Li Hua had previously discussed a budget of $2,000 with a different contractor?",0.16870474815368652,65.71457409858704,65.88539123535156,20,2721,30,True,
plaintext,Null,45,What type of fusion music does Wolfgang Schulz plan to create with Li Hua during their weekend trip to the music store?,0.1462385654449463,70.25811290740967,70.4061324596405,20,2845,30,True,
plaintext,Null,46,What type of flowers were planted in the garden based on the residents' suggestions discussed by Turalyon?,0.1535959243774414,66.35600328445435,66.51174354553223,20,2918,30,True,
plaintext,Null,47,"What type of air-conditioner did Li Hua select for Adam's living room, and how does its temperature regulation compare to the one in the basement?",0.1855776309967041,63.23268485069275,63.420238733291626,20,2718,30,True,
plaintext,Null,48,What were Li Hua's specific fitness goals and how did Jennifer's advice on nutrition influence them during his training for a marathon?,0.25552845001220703,67.46007442474365,67.71758890151978,20,2850,30,True,
plaintext,Null,49,What are the sales figures for the PS5 exclusive games released in 2026 that Thane discussed with group members?,0.1590099334716797,69.79547429084778,69.95698499679565,20,2897,30,True,
plaintext,Null,50,"What specific techniques did Li Hua use to prepare for a marathon race that took place on September 1, 2026?",0.16938281059265137,66.09970307350159,66.27137398719788,20,2886,30,True,
plaintext,Null,51,What food did Emily order for the group's discussion about Game of Thrones characters?,0.15967559814453125,60.448566913604736,60.61039352416992,20,2898,30,True,
plaintext,Null,52,"What type of protein supplements did Li Hua use after the workout on September 19, 2026?",0.1543722152709961,67.01280617713928,67.16918087005615,20,2888,30,True,
plaintext,Null,53,What color was the curtain that Li Hua chose for his living room?,0.1616370677947998,68.89640283584595,69.06036186218262,20,2793,30,True,
plaintext,Null,54,What specific measurements did Li Hua take for the window size before the installation of the curtain?,0.16412019729614258,63.544053077697754,63.7104012966156,20,2778,30,True,
plaintext,Null,55,What is Thane's favorite type of food that he enjoys while playing video games?,0.17206835746765137,63.06557250022888,63.240211486816406,20,2876,30,True,
plaintext,Null,56,What were the specific details of the negotiation between Jake Watson and Li Hua regarding player transfers from FC Barcelona to FC Bayern Munich?,0.16532659530639648,48.99992537498474,49.16700625419617,20,2322,30,True,
plaintext,Null,57,What was the final match score of the 2025 UEFA Champions League final?,0.16243910789489746,54.657423973083496,54.82146692276001,20,2798,30,True,
plaintext,Null,58,What was the exact date and time when Cersei Lannister first met Jaime Lannister in the Game of Thrones series?,0.2063150405883789,55.65412998199463,55.862231731414795,20,2865,30,True,
plaintext,Null,59,What type of dessert did Wolfgang plan to have with Li Hua after their hot pot dinner on a different day?,0.18469810485839844,72.77575182914734,72.96270298957825,20,2664,30,True,
plaintext,Null,60,What did Jennifer say to Li Hua about their plan for a team swimming competition in December?,0.24929022789001465,67.4512300491333,67.70212602615356,20,2931,30,True,
